Material;        Total Stock 
 SMS67MW01B ;-61
 WAB20264PL ;-61
 WAT286V0 ;-61
 CMG140DTR ;-60
 CMS140DTR ;-60
 HBJ538ES0M ;-60
 HEATRKIT20 ;-60
 HEZ338250 ;-60
 KDN46VL205 ;-60
 KGN36XI46 ;-60
 KGN56XI40 ;-60
 KGV33VW31H ;-60
 PHSA39350 ;-60
 PKM3009 ;-60
 Q8A0024668 ;-60
 Q8A0029165 ;-60
 Q8A0029176 ;-60
 Q8A0029575 ;-60
 SMS67TI02B ;-60
 SMV24AX01G ;-60
 WAB2021JPL ;-60
 WAB2021JPL ;-60
 WAT28450GB ;-60
 WAT286V0 ;-60
 ZH10M41X0 ;-60
 GSV24VW304 ;-59
 GSV36VW32 ;-59
 HGB320E50M ;-59
 KGE366W4P ;-59
 KGE49EI4P ;-59
 KGN57NW204 ;-59
 PBP6C5B60Q ;-59
 SMS67MW01B ;-59
 WAB20264PL ;-59
 WAB28160NL ;-59
 WAK24260GB ;-59
 WAT2840SGB ;-59
 HBF134ER0R ;-58
 HKL050050 ;-58
 HXA090D50N ;-58
 KG58VVW30N ;-58
 KGN39IJ3A ;-58
 KGN56LM30U ;-58
 Q8A0024571 ;-58
 SMS40D22EU ;-58
 SMS68M08IR ;-58
 WAB1606SZA ;-58
 WAB1606SZA ;-58
 WAT28450GB ;-58
 WAT2848XKE ;-58
 WM12T6H0TR ;-58
 WM12T6H0TR ;-58
 WM14T6H6NL ;-58
 WM14T6H6NL ;-58
 ZH10M30X0 ;-58
 BGS4ALLGB ;-57
 CMI122DTR ;-57
 CMI122DTR ;-57
 HGD432120M ;-57
 KDN46VL20T ;-57
 KG39NVW45 ;-57
 KGE392I4P ;-57
 KGN56AI40B ;-57
 KGV36UW206 ;-57
 PPH616B21E ;-57
 Q8A0024677 ;-57
 KG39NAI45 ;-56
 KG49E6W4P ;-56
 KGN56LB304 ;-56
 KGV39VW316 ;-56
 MMB2001 ;-56
 POP0C2B10L ;-56
 Q8A0024569 ;-56
 RF461304 ;-56
 SMS67MW01B ;-56
 SMS67NI01T ;-56
 SMU46GS01A ;-56
 WM12TS80TR ;-56
 WM12TS80TR ;-56
 WM14T440BY ;-56
 WM14T761BY ;-56
 WZ20400 ;-56
 CI10Z090 ;-55
 EB0C5PY80N ;-55
 HBF113BV0Q ;-55
 HBF514BW0R ;-55
 KDN46VL204 ;-55
 KGN33NW3AG ;-55
 KGN56VI30U ;-55
 KGN57VL20M ;-55
 KGV39VL3A ;-55
 OB36P2B80D ;-55
 PPQ9B2O90 ;-55
 WM14T5EM ;-55
 WM14T5EM ;-55
 ZJE0800SRU ;-55
 3DHFGALBIN ;-54
 B1ZMA18406 ;-54
 B1ZMI18406 ;-54
 DWK065G60T ;-54
 HCA744250Q ;-54
 HGA332150M ;-54
 HK9P00020U ;-54
 HK9R3A120U ;-54
 KDV33VL32 ;-54
 KGD56VW304 ;-54
 KGN57NL204 ;-54
 PHA5363 ;-54
 Q8A0024604 ;-54
 SMS43D08ME ;-54
 SMS45II01B ;-54
 WAT24441ME ;-54
 WM14B262NL ;-54
 WM14B262NL ;-54
 KDN42VL20 ;-53
 KG56FPI40 ;-53
 RC472704 ;-53
 24PRODRAIL ;-52
 GSV33VW304 ;-52
 KDE33AL40 ;-52
 KDV29VL30 ;-52
 KGF39PI45 ;-52
 WAT28618FF ;-52
 30PRODRAIL ;-51
 BM4285EG ;-51
 HEZ431002 ;-51
 HGD52D120Q ;-51
 KG39E6I4Q ;-51
 KGN39EI45 ;-51
 KGN39IJ4A ;-51
 KGV36VW32-B ;-51
 MUZ4FW3 ;-51
 PCQ9B5O90 ;-51
 RF411304 ;-51
 RF461704 ;-51
 WAT246H0TR ;-51
 WAT246H0TR ;-51
 BGL3A230C ;-50
 DH24400 ;-50
 DWP64CC50Z ;-50
 KG39NVI35 ;-50
 KG7362I30 ;-50
 KGE366L4P ;-50
 KGN33NL20G ;-50
 MUZ8FW1 ;-50
 Q8A0024484 ;-50
 Q8A0024493 ;-50
 Q8A0024497 ;-50
 Q8A0024501 ;-50
 Q8A0024503 ;-50
 Q8A0024504 ;-50
 Q8A0024506 ;-50
 Q8A0024507 ;-50
 Q8A0024508 ;-50
 Q8A0024509 ;-50
 Q8A0024523 ;-50
 Q8A0024535 ;-50
 Q8A0024536 ;-50
 Q8A0024538 ;-50
 Q8A0024540 ;-50
 Q8A0024639 ;-50
 Q8A0024666 ;-50
 Q8A0026724 ;-50
 Q8A0027923 ;-50
 Q8A0029082 ;-50
 Q8A0029182 ;-50
 Q8A0029718 ;-50
 SMS67TI02B ;-50
 SMV24AX20K ;-50
 TWK3A011 ;-50
 WAT28419FF ;-50
 FRGA113I ;-49
 HCB738357M ;-49
 KDV29VW31 ;-49
 KG36VVL32-B ;-49
 KGN33NW30 ;-49
 KGN56LB314 ;-49
 TZ80004 ;-49
 WAT24462GC ;-49
 3HB2030X0 ;-48
 BGS4332S ;-48
 CH9M10H60Y ;-48
 CIB30M1EL1 ;-48
 CIB30M1EL1 ;-48
 DVT5303 ;-48
 FRTS113DBL ;-48
 HKL090020C ;-48
 HSA420120Q ;-48
 KG39EAL43-B ;-48
 KG39FPI45 ;-48
 KG39NAW35 ;-48
 KG49NEI4P ;-48
 KGV39VW32S ;-48
 PBP0C5Y60N ;-48
 PHS5987 ;-48
 POP6C6B81O ;-48
 SMU46GS01N ;-48
 SN236W00JT ;-48
 SN24D830TR ;-48
 SN614X03AE ;-48
 SN66D000GB ;-48
 ZMM1064SRU ;-48
 5H10K0050 ;-47
 FRGA113I ;-47
 FRGA113I ;-47
 HBF114BR0R ;-47
 HGQ329I50S ;-47
 HGQ329I50S ;-47
 KDV29VL305 ;-47
 KGN36XL30U ;-47
 KGN39IJ3B ;-47
 KGN39VW35G ;-47
 KGN56VL304 ;-47
 KGV36EL30 ;-47
 KGV39VW32G ;-47
 RC472704 ;-47
 RC472704 ;-47
 SN236I01JT ;-47
 WXP801B5 ;-47
 BM6421MA ;-46
 FRTA124B ;-46
 HBG43S360Q ;-46
 HEZ438201 ;-46
 KG86NAI30N ;-46
 KGN56LW314 ;-46
 SMS88TI02M ;-46
 SN24D230TR ;-46
 WAB16061ZA ;-46
 WAB16061ZA ;-46
 WAK24268EE ;-46
 WXP801B5 ;-46
 36PRODRAIL ;-45
 3KF6400B--B ;-45
 HXA090I50R ;-45
 HXR39IH50Y ;-45
 KG49EBI40-B ;-45
 KG56NLW30U ;-45
 KGE396I4A ;-45
 KGN33KL20 ;-45
 KGN33KL30 ;-45
 KGN36NL30-B ;-45
 MUZ5ZP1 ;-45
 PHD1151 ;-45
 RC492304 ;-45
 SMS50D08GC ;-45
 WAB2026SKE ;-45
 BD2058L2VV ;-44
 EO6C6HB11O ;-44
 GSV24VW31N ;-44
 HGA233120Q ;-44
 HXC350H50N ;-44
 KDE33AI40 ;-44
 KG36NEI3A ;-44
 KG36NXI35 ;-44
 KG39E6I4P ;-44
 KG57NP72NE ;-44
 PKF375CA1E ;-44
 PPQ9B6O90 ;-44
 RA460011 ;-44
 SMI50C16GB ;-44
 TWK6001 ;-44
 CIB36M1EL1 ;-43
 CIB36M1EL1 ;-43
 HBF114BL0R ;-43
 HKL090120 ;-43
 HXN391E20N ;-43
 HXQ38AE50M ;-43
 KDN56VI35N ;-43
 KGF39SB45 ;-43
 KGN36NW304 ;-43
 KGN39VW45 ;-43
 RA462611 ;-43
 36HFGALBIN ;-42
 CH9M10H20Y ;-42
 HKS59G250W ;-42
 HKS79U250 ;-42
 KD33EAI40 ;-42
 KG49NAI40 ;-42
 KGV33UW20 ;-42
 OO36P6B10L ;-42
 PBH0C5B80O ;-42
 PCP615B90E ;-42
 RA450000 ;-42
 WAB20266EE ;-42
 WAT2849XTR ;-42
 CIW24M1IR5 ;-41
 CMK1000TR ;-41
 HEZ438201 ;-41
 HKA094020W ;-41
 HLN39A050U ;-41
 HZ438201 ;-41
 KG36NVI35K ;-41
 KGN36XI35 ;-41
 KGN57PL31P ;-41
 KGN86AW30N ;-41
 OB36P2B80L ;-41
 PCQ9B5O90 ;-41
 RB472304 ;-41
 SMS46JW00T ;-41
 SMS68TW02B ;-41
 SMV46JX10Q ;-41
 SN55D500TR ;-41
 TFL24ID800 ;-41
 TFL24ID800 ;-41
 W746IX0IR ;-41
 WAT24425CY ;-41
 KDN53VL30A ;-40
 KG36NNL30U ;-40
 KGD86AL30U ;-40
 KGE362L4A ;-40
 KGN49MI3B ;-40
 KGN49MI3B ;-40
 KGN56LW30U ;-40
 PHS7961 ;-40
 Q8A0024525 ;-40
 Q8A0024657 ;-40
 Q8A0024659 ;-40
 Q8A0024660 ;-40
 Q8A0024665 ;-40
 RA010010TH ;-40
 SKS62E22IR ;-40
 SMS45II01B ;-40
 SMV24AX01E ;-40
 WAT24439IT ;-40
 WAT24439IT ;-40
 HBN211S6R ;-39
 HCA643220Q ;-39
 KDD74AL20N ;-39
 KG33NNL31 ;-39
 KG36NAX3A ;-39
 KGN34VL35 ;-39
 KGN36KW30 ;-39
 KGN36VW35 ;-39
 MUZ5FW1 ;-39
 PBP6C6B80L ;-39
 Q8A0024656 ;-39
 SMI25DW00T ;-39
 SMI88TS02B ;-39
 SMS45II01B ;-39
 SMS45II01B ;-39
 WAT24360BY ;-39
 WM14T49XTR ;-39
 BM6481MA ;-38
 CIB36M1ER1 ;-38
 CIB36M1ER1 ;-38
 HGA223120P ;-38
 HGA24W255M ;-38
 KG39VUL3B ;-38
 KG49FPI40 ;-38
 KG49NLW30 ;-38
 N23TA29N0 ;-38
 PHD2511B ;-38
 RW414364 ;-38
 SMS46MI01B ;-38
 SMS67MW01B ;-38
 SMS67TW02B ;-38
 T18ID900LP ;-38
 VVH31A3150 ;-38
 CI24WP02 ;-37
 EB6C6PB80L ;-37
 FIN18M1EL1 ;-37
 FIN18M1EL1 ;-37
 HEZ431001 ;-37
 HK9R3A150 ;-37
 HK9R3A220 ;-37
 HX9R3AE50 ;-37
 HX9R3AE50N ;-37
 KDN53VL20T ;-37
 OB30P5B80D ;-37
 PRP6A6D70 ;-37
 RF463305 ;-37
 WAK2022SEG ;-37
 WAK2022SEG ;-37
 WAT2869XES ;-37
 ZKZ500000 ;-37
 3HB2031X0 ;-36
 5B10K0050 ;-36
 BGN2A111 ;-36
 GU15DA50 ;-36
 HB134FES0Q ;-36
 HB134FEW0T ;-36
 HBF114BV0R ;-36
 HBF534ES0I ;-36
 HBF534EW0I ;-36
 HBJ354AS0Q ;-36
 HBJ534ES0B ;-36
 HBJ538YS0R ;-36
 HBJ558YB0I ;-36
 HBJ558YW0I ;-36
 HBN231E2I ;-36
 HBN301E2I ;-36
 HBN551E1Q ;-36
 HGA120B20Z ;-36
 HGA120B20Z ;-36
 HGA120E59S ;-36
 HGA120E59S ;-36
 HGA128D60R ;-36
 HGA223150P ;-36
 HGB330E20Q ;-36
 HGD74W355I ;-36
 HKA050020Q ;-36
 HKA050050Q ;-36
 HKR39C220 ;-36
 HKS59G220U ;-36
 HKS79W250 ;-36
 HL9S7Y340U ;-36
 HLS59G020U ;-36
 HQ5P00020 ;-36
 HX6A00D29T ;-36
 HX8A00H20T ;-36
 HX9R3AD20N ;-36
 HX9R3IG21 ;-36
 HXN390I20N ;-36
 JF2346050 ;-36
 JH2377050 ;-36
 KG36NAX3P ;-36
 KG39NVW35 ;-36
 KG56NLT30U ;-36
 KG58EBI40 ;-36
 OR06EC015 ;-36
 PHD5987 ;-36
 PHD7962DI ;-36
 PHN139150 ;-36
 PHSR49250 ;-36
 POH6C6B11L ;-36
 SMI50D05TR ;-36
 SMS43D12TR ;-36
 TDS6080 ;-36
 VH1MG0760 ;-36
 WT44E102ME ;-36
 FRGS113DBL ;-35
 HBJ534ES0 ;-35
 HBN211E2M ;-35
 HXA060D29T ;-35
 HXA060D29T ;-35
 HXA080H59T ;-35
 HXA090H20T ;-35
 HXA090H20T ;-35
 HXC39AG20Q ;-35
 HXC39AG20Q ;-35
 HXC39AG50Q ;-35
 HXC39AG50Q ;-35
 HXR391H50T ;-35
 KDN46VL20 ;-35
 KG36EVL4A ;-35
 KG39FEI46 ;-35
 KG49EVW4A ;-35
 KGN39VL35-B ;-35
 MUZ4EB1 ;-35
 OO30P2B10D ;-35
 PHS5987 ;-35
 RY492704 ;-35
 SMI53D05GC ;-35
 SMS43D02ME ;-35
 SMS45II01B ;-35
 SMS69M18IR ;-35
 SMU50E75AU ;-35
 VE1ME0050 ;-35
 WAK2020SGC ;-35
 BD3058L3VV ;-34
 HBF134ES0C ;-34
 HBF534EB0I ;-34
 HGD43A120S ;-34
 HX6A00D20T ;-34
 HX6A00D29T ;-34
 HXA060F29Q ;-34
 JF2377050 ;-34
 KD53NNW20 ;-34
 KDN53NW204 ;-34
 KGD56AI304 ;-34
 MS30HNDL20 ;-34
 PBP6C5B60M ;-34
 PBP6C5B60M ;-34
 RA421912 ;-34
 WAT2846XES ;-34
 CH1K00050 ;-33
 FRAMKITB80 ;-33
 GUD15A50 ;-33
 HBJ354AS0I ;-33
 HK9R4R120 ;-33
 KG36NAB35G ;-33
 KG39E2L4A ;-33
 KGN34NL3AG ;-33
 KGN36ML3A ;-33
 KGN49XW30U ;-33
 KGN57NW20U ;-33
 MFQ3030 ;-33
 PCQ9B5O90 ;-33
 PKK611B17E ;-33
 SMS25AW00F ;-33
 SMS45IW01B ;-33
 SMS69M12IR ;-33
 SMS88TI03T ;-33
 SMU50E75AU ;-33
 WAB28211FF ;-33
 WM14B2H2 ;-33
 BGS4U232 ;-32
 GSV33VI2N5 ;-32
 HGA332120M ;-32
 HGD423120Q ;-32
 HXN390D20L ;-32
 KG39EAI40-B ;-32
 KGN39XI46 ;-32
 LU17124Q ;-32
 OB30P2B80L ;-32
 PHD2511B ;-32
 SMS46MI01B ;-32
 WAK2427XZA ;-32
 WM14B2H2 ;-32
 WM14T481ME ;-32
 WOT24255OE ;-32
 ZVC752SPRU ;-32
 HB257JYR0Q ;-31
 HGD64D120E ;-31
 HKS79U220C ;-31
 HWS59IE50 ;-31
 KDN42VL255 ;-31
 KG39EEI4P ;-31
 KG39NAI36 ;-31
 KG56NHB40N ;-31
 KGN39AI35 ;-31
 PHS5987 ;-31
 PPQ9A6B90 ;-31
 RA421710 ;-31
 RW466364 ;-31
 S411A40S0E ;-31
 TDA3024010 ;-31
 VVC36V00S ;-31
 WAB16262ME ;-31
 WAT24340PL ;-31
 BD2056W2VN ;-30
 BHN14090 ;-30
 CI30RP01 ;-30
 CI60Z100 ;-30
 DWP64CC60T ;-30
 FIN30M1IL1 ;-30
 FRMA325S ;-30
 HKA050021U ;-30
 HU22B210Q ;-30
 KD33EAI40-B ;-30
 KD46NVW25U ;-30
 KDV29VL2N5 ;-30
 KG39NVI45 ;-30
 KG49NLW30U ;-30
 KG7493I40 ;-30
 KGE366I4A ;-30
 KGN34NW3AGB ;-30
 KGN36XW30U ;-30
 KGN49AI40 ;-30
 KGN49XL30G ;-30
 KGN49XL30G ;-30
 KGN49XL30U ;-30
 KGN49XW30 ;-30
 KGN53AI30A ;-30
 KGN56VW304 ;-30
 KGV33XW30GB ;-30
 KGV36VD32S ;-30
 LC66HA541T ;-30
 MSM66110Y ;-30
 MUZ4EB1 ;-30
 PPW3300 ;-30
 Q8A0024481 ;-30
 Q8A0024500 ;-30
 Q8A0024505 ;-30
 Q8A0024513 ;-30
 Q8A0024514 ;-30
 Q8A0024654 ;-30
 Q8A0024664 ;-30
 Q8A0024674 ;-30
 Q8A0029506 ;-30
 Q8A0029510 ;-30
 Q8A0029520 ;-30
 Q8A0029534 ;-30
 Q8A0029546 ;-30
 Q8A0029561 ;-30
 Q8A0029568 ;-30
 SMS53M08IR ;-30
 SMS58M02IR ;-30
 SMS67TW02B ;-30
 SMS68M08IR ;-30
 SMV25CX10Q ;-30
 T24IW901SP ;-30
 TDA5024010 ;-30
 TFL36IR900 ;-30
 TFL36IR900 ;-30
 W7460X4GB ;-30
 W746IX0GB ;-30
 WAB24161GB ;-30
 WAB24262UA ;-30
 WAK24270ZA ;-30
 WAT24461TR ;-30
 WAT28530 ;-30
 WAT28618FF ;-30
 WAT28618FF ;-30
 WM12T360FF ;-30
 WM14T790GB ;-30
 DWP94CC50T ;-29
 GSV24VW31 ;-29
 HBFN30EA0 ;-29
 HSB738257M ;-29
 HXA070G20T ;-29
 HXA080H59T ;-29
 HXR39IG20 ;-29
 KD47VVW20N ;-29
 KG39NVI4B ;-29
 KG39VVI31S ;-29
 KG56NXI40 ;-29
 KGE392L4A ;-29
 KGN39VI45-B ;-29
 KGV33VW31-B ;-29
 KGV39VL31SB ;-29
 KIL82AF30N ;-29
 T30IR900SP ;-29
 T30IR900SP ;-29
 WAB282A2CH ;-29
 WAB282A2CH ;-29
 WAK2427XZA ;-29
 WAY28862IR ;-29
 WM14T619ES ;-29
 5H26M0050 ;-28
 CIR30MIIR5 ;-28
 HBJ558YS0I ;-28
 HKA054020W ;-28
 KD29VVL30 ;-28
 KG34NVX3AG ;-28
 KG39FPB45 ;-28
 KG39FPB45-B ;-28
 MSM64110 ;-28
 MUZ8GM1 ;-28
 RF471304 ;-28
 S513G60X0G ;-28
 SMI46AS02E ;-28
 SMS53L08ME ;-28
 W7460X2IR ;-28
 WAB16262ME ;-28
 WAB16262ME ;-28
 WAT28560GC ;-28
 WAT28561IR ;-28
 WAT28581TR ;-28
 WM14T6H2OE ;-28
 WM14T6H2OE ;-28
 DGS5532 ;-27
 KDN53NW22N ;-27
 KG39NXI35 ;-27
 KG57NP73NE ;-27
 KGN36NW30-B ;-27
 KGN56VI30M ;-27
 PBP0C2B80N ;-27
 SMS45II01B ;-27
 SMS88TI01M ;-27
 VE0MA0050 ;-27
 WAT284P8SN ;-27
 WAT286H2OE ;-27
 WAT286H2OE ;-27
 WM14T419FF ;-27
 FRMA325B ;-26
 GSN58AW30 ;-26
 HK5P00020W ;-26
 HL9S5E020U ;-26
 HQA050020 ;-26
 HX6A00D20T ;-26
 KDV29VW30-B ;-26
 KG58VVL30N ;-26
 KGN56LB30N ;-26
 PBP6C5B80O ;-26
 PHD1151 ;-26
 RA428911 ;-26
 SMS67MI01B ;-26
 WAT2446KPL ;-26
 WAT2465XIR ;-26
 WM12T461TR ;-26
 WM14T661ME ;-26
 CF2M77050 ;-25
 CIR36M1ER1 ;-25
 CIR36M1ER1 ;-25
 DWA097E51 ;-25
 FRMA125S ;-25
 HBF113BS0B ;-25
 HLS79W320U ;-25
 HX9R3AI20 ;-25
 KG36E6I4P ;-25
 KG39FPI35 ;-25
 KGE392L4B ;-25
 KGF49PI40 ;-25
 KGN36IJ3AJ ;-25
 PRS926B70E ;-25
 Q8A0025748 ;-25
 Q8A0029168 ;-25
 Q8A0029181 ;-25
 Q8A0029183 ;-25
 RA460030 ;-25
 SMS25AW00F ;-25
 SMS58N68ME ;-25
 SN436S00IT ;-25
 WAK20211TR ;-25
 WAT24480TR ;-25
 WAT24480TR ;-25
 B36BT930NS ;-24
 B36BT930NS ;-24
 BM3122EA ;-24
 FRGS113DBL ;-24
 FRTS113DBD ;-24
 HA744520Q ;-24
 HBN311E2Z ;-24
 HK5P00020U ;-24
 HK9R4R120C ;-24
 HKQ38A120Q ;-24
 KD56NVW24N ;-24
 KGE396I4P ;-24
 KGN36NL3A-B ;-24
 KGN36XW35 ;-24
 KGN39MB3A ;-24
 KGN39XL35G ;-24
 KGV33UW206 ;-24
 MCM64060 ;-24
 PBP6C5B60O ;-24
 PHD1151 ;-24
 PHS1151 ;-24
 RC462504 ;-24
 SMS25AW00F ;-24
 SMS46MW01B ;-24
 SMS67MW01B ;-24
 SMS67MW01B ;-24
 SMS68L08GC ;-24
 SMS68TI02B ;-24
 TDA703121A ;-24
 TFL18IR800 ;-24
 TFL18IR800 ;-24
 TFL30IR905 ;-24
 TFL30IR905 ;-24
 TFL36IT800 ;-24
 TFL36IT800 ;-24
 WAK2427SKE ;-24
 WAT24S80TR ;-24
 WAT24S80TR ;-24
 WAT286H9FF ;-24
 WM14T470GB ;-24
 WM14T681ME ;-24
 HCA744350I ;-23
 KDV58VW30N ;-23
 KGN34NL30G ;-23
 KGN39LM35 ;-23
 KGN86AI30M ;-23
 KGN86AI30N ;-23
 KGV36VW32G ;-23
 KGV39VL33-B ;-23
 MUM54I00 ;-23
 PCP6A5B90 ;-23
 PKNB36NW30 ;-23
 RW466364 ;-23
 RW466364 ;-23
 SN636X05KE ;-23
 T18IW900SP ;-23
 TTA2010 ;-23
 WAB24262GB ;-23
 WAY28791IR ;-23
 3VI300XP ;-22
 3VS502BP ;-22
 FIZ18090 ;-22
 KDN46VW20 ;-22
 KDV33VL32-B ;-22
 KDV47VW20N ;-22
 KGN34VB20GB ;-22
 KGN36AI45 ;-22
 KGN39LB35U ;-22
 KGN46AI30U ;-22
 KGN86AI3E8 ;-22
 PHD1151 ;-22
 PKM611B17E ;-22
 PPQ9A2B90 ;-22
 PR30HNDL20 ;-22
 PRP6A6D70 ;-22
 PRP6A6D70 ;-22
 SMS50T02GB ;-22
 SMS67TW02B ;-22
 SMS68L08GC ;-22
 SMS68L08GC ;-22
 SMV69M00IR ;-22
 WAT28681ME ;-22
 WM12T441ME ;-22
 CK536EW31 ;-21
 EB6C5PB60Q ;-21
 HBN331E9B ;-21
 HGA223120Q ;-21
 HSG736227M ;-21
 JH2306050 ;-21
 KDD56AL301 ;-21
 KDN53VL205 ;-21
 KG33NNL30 ;-21
 KG36VVW33G ;-21
 KG39NAB4B ;-21
 KG39NVL45 ;-21
 KGN36XW45 ;-21
 KGN39VI36 ;-21
 KGN57VL20MB ;-21
 PRY6A6D70Q ;-21
 RA422110 ;-21
 RA428710 ;-21
 RF463301 ;-21
 RF463304 ;-21
 SMS67NW01T ;-21
 SMS68M02IR ;-21
 SMS69M18IR ;-21
 SN26L882TR ;-21
 WAB16061IN ;-21
 WAT28669ES ;-21
 CWF12T48IL ;-20
 CZ10200 ;-20
 DHI645FQ ;-20
 DWK098E51 ;-20
 HBF533EM0Q ;-20
 HGA23A120S ;-20
 HXN390D50 ;-20
 KG33NNW30 ;-20
 KG39E2I4A ;-20
 KGN33NL206 ;-20
 KGN56AI304 ;-20
 KGN56PI30M ;-20
 KGN56VW30N ;-20
 KGV39VI31-B ;-20
 PBP6C5B80O ;-20
 PBY6C6B80O ;-20
 PHD1151 ;-20
 PHS2101B ;-20
 PKM611B17E ;-20
 POP0C6B10O ;-20
 Q8A0024515 ;-20
 Q8A0024518 ;-20
 Q8A0024522 ;-20
 Q8A0024524 ;-20
 Q8A0024528 ;-20
 Q8A0024603 ;-20
 Q8A0024669 ;-20
 Q8A0027100 ;-20
 Q8A0028778 ;-20
 Q8A0029085 ;-20
 RA428910 ;-20
 RA464614 ;-20
 SN235W04EE ;-20
 ZK5Z18000 ;-20
 BBZ157HF ;-19
 DWK095G60T ;-19
 HBFN10BA0 ;-19
 HBN211E0M ;-19
 HGD625255Q ;-19
 HL9R4T020U ;-19
 KG39NVL35-B ;-19
 KG57NVI22N ;-19
 KGN86AW30U ;-19
 KGV33VW31SB ;-19
 RA461911 ;-19
 RA464613 ;-19
 SKS62E22IR ;-19
 SMS45II01B ;-19
 SMS45II01B ;-19
 SMS46MW01B ;-19
 SN256I01GI ;-19
 T24IR900SP ;-19
 VVD25A20EU ;-19
 WAB20268ZA ;-19
 WM10K211TR ;-19
 3TS885B ;-18
 CIB30M1ER1 ;-18
 CIB30M1ER1 ;-18
 DWP64CC50Q ;-18
 DWP64CC50T ;-18
 FID18M1EL1 ;-18
 FID18M1EL1 ;-18
 FID18M1IL1 ;-18
 GCM34AW20N ;-18
 HGD64D260Q ;-18
 HLN39A060U ;-18
 HXR39ID50 ;-18
 KDV29VL30-B ;-18
 KG36NAW35 ;-18
 KG39NXB35G ;-18
 KG56NHI30N ;-18
 KGN39XI47 ;-18
 KGN56AI204B ;-18
 KGV39VL306 ;-18
 KIL82AF304 ;-18
 KIL82AF304 ;-18
 LC67BD532T ;-18
 N23TA19N0 ;-18
 PHD5987 ;-18
 PKNB56VL30 ;-18
 RA491161 ;-18
 RY492504 ;-18
 SMS45II01B ;-18
 SMS67TI02B ;-18
 SMS67TI02B ;-18
 SMS69M18IR ;-18
 SPS40E32RU ;-18
 T24IR900SP ;-18
 TFL18IW800 ;-18
 TFL18IW800 ;-18
 TFL36IB800 ;-18
 TFL36IB800 ;-18
 WAB16261MEB ;-18
 WAT24460IR ;-18
 WAT28661ME ;-18
 ZVC752SPRU ;-18
 DWG66CD60T ;-17
 HBF134ES0R ;-17
 HEN201E2Z ;-17
 HK9S5I240 ;-17
 KD56NPW34N ;-17
 KDE33AI40-B ;-17
 KDV58VL30N ;-17
 KF91NPJ20N ;-17
 KG33NNL30-B ;-17
 KG36VUW30-B ;-17
 KG36VVL32 ;-17
 KG57NPW23N ;-17
 KGE49AW41-B ;-17
 KGN33NW20 ;-17
 KGN39VL45-B ;-17
 KGN56LW30N ;-17
 KGN86AI4P ;-17
 KGV33VL31SB ;-17
 KGV36VL32G ;-17
 KI82LAF30N ;-17
 KSZ36AW00 ;-17
 PKF375V14E ;-17
 RA421910 ;-17
 RA423340 ;-17
 RA461713 ;-17
 S513K60X1G ;-17
 SKS62E28IR ;-17
 SMS45II01B ;-17
 SMS45II01B ;-17
 SMS68TW02B ;-17
 SMV46AX02E ;-17
 TFL24IW800 ;-17
 TFL24IW800 ;-17
 WAB282B6SN ;-17
 WAK20260IL ;-17
 WAK282K1FG ;-17
 WAT2466EPL ;-17
 CF1K00050 ;-16
 DWK065G20T ;-16
 GSV33VI2A5 ;-16
 HCA422120Q ;-16
 HK5P10050M ;-16
 KD58VVW20N ;-16
 KDV33VW32-B ;-16
 KG36VVI32G ;-16
 KG56NVW30U ;-16
 KGE39BI41-B ;-16
 KGE39BL41-B ;-16
 KGN36KL30 ;-16
 KGV36VW32SB ;-16
 LB23364 ;-16
 PHS7961 ;-16
 PR36HNDL20 ;-16
 RA420010 ;-16
 RC492704 ;-16
 S1ZMA09405 ;-16
 SMS45IW01B ;-16
 SMS67TW02B ;-16
 SMS68TW02B ;-16
 T36IB900SP ;-16
 T36IB900SP ;-16
 WAB20061BY ;-16
 WAT28460BY ;-16
 WM12T459IT ;-16
 WM14T790NL ;-16
 ZVC752ZPRU ;-16
 3FSW2300--B ;-15
 B30IB900SP ;-15
 BD3257W2NN ;-15
 BGS4ALLGB ;-15
 CBS70200 ;-15
 CIB36MIIL6 ;-15
 CIB36MIIR5 ;-15
 CIW24M1IR1 ;-15
 FI24DP32 ;-15
 GSV24VL2A5 ;-15
 HBG43S360Q ;-15
 HXA070G20T ;-15
 KD46NNL20U ;-15
 KDN56NW22N ;-15
 KDV33VL2A5 ;-15
 KG39FPI45-B ;-15
 KG56NXI30-B ;-15
 KGE36AW42-B ;-15
 KGN36IJ3A ;-15
 KGN46XW30N ;-15
 KGN56LB30N ;-15
 KGN56XL30-B ;-15
 KGV36VR32S ;-15
 KGV39VW31SB ;-15
 KSZ10010 ;-15
 MUZXEB1 ;-15
 N17HH20N0 ;-15
 PPP619B21E ;-15
 PPQ9A6B90 ;-15
 PRP6A6D70 ;-15
 PRY626B70Q ;-15
 Q8A0024587 ;-15
 Q8A0024593 ;-15
 Q8A0029080 ;-15
 RA421110 ;-15
 RA464611 ;-15
 RA492160 ;-15
 SMS46NB00T ;-15
 SMS67TW02B ;-15
 SMS67TW02B ;-15
 SMS68N80TR ;-15
 SMS68TI02B ;-15
 SMS68TW02B ;-15
 SMS69N22ME ;-15
 SMS88TI01M ;-15
 SMS88TI01M ;-15
 SMV26MX00T ;-15
 SN235W00NT ;-15
 T36IT900NP ;-15
 T36IT900NP ;-15
 WAT28660BY ;-15
 B1ZMI24604 ;-14
